observation_id,species_name,common_name,date_observed,location,image_url,notes,observer
OBS1615,Buceros bicornis,Great Hornbill,2025-05-08,"Trail 4, Margalla Hills",/images/great_hornbill.jpg,Noticed in canopy while birdwatching.,Usman
OBS1616,Varanus bengalensis,Bengal Monitor,2025-05-01,"Trail 4, Margalla Hills",/images/bengal_monitor.jpg,Flock moving in coordinated pattern.,Sana
OBS1617,Dendrocygna javanica,Lesser Whistling Duck,2025-05-10,Zoo vicinity,/images/lesser_whistling_duck.jpg,Heard distinctive call before visual.,Tariq
OBS1618,Alcedo atthis,Common Kingfisher,2025-05-13,Daman-e-Koh,/images/common_kingfisher.jpg,Observed with juvenile(s) nearby.,Nadia
OBS1619,Francolinus pondicerianus,Grey Francolin,2025-05-16,Shah Allah Ditta Caves,/images/grey_francolin.jpg,Noticed in canopy while birdwatching.,Zeeshan
OBS1620,Varanus bengalensis,Bengal Monitor,2025-05-11,Islamabad University Forest Area,/images/bengal_monitor.jpg,Noticed in canopy while birdwatching.,Rabia
OBS1621,Felis chaus,Jungle Cat,2025-05-15,"Trail 2, Margalla Hills",/images/jungle_cat.jpg,Spotted during early morning hike.,Manahil
OBS1622,Tragelaphus scriptus,Bushbuck,2025-05-16,Pir Sohawa,/images/bushbuck.jpg,Observed with juvenile(s) nearby.,Shitba
OBS1623,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-12,"Trail 4, Margalla Hills",/images/asian_palm_civet.jpg,Noticed in canopy while birdwatching.,Ali
OBS1624,Ceryle rudis,Pied Kingfisher,2025-05-06,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Observed with juvenile(s) nearby.,Sara
OBS1625,Gyps bengalensis,White-rumped Vulture,2025-05-08,"Trail 4, Margalla Hills",/images/white-rumped_vulture.jpg,Spotted during early morning hike.,Ahmed
OBS1626,Ovis vignei,Urial,2025-05-15,Rawal Dam,/images/urial.jpg,Observed feeding near water source.,Zainab
OBS1627,Felis chaus,Jungle Cat,2025-05-15,"Trail 4, Margalla Hills",/images/jungle_cat.jpg,Observed feeding near water source.,Omar
OBS1628,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-13,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Frequent visitor to the area.,Fatima
OBS1629,Felis chaus,Jungle Cat,2025-05-04,"Trail 4, Margalla Hills",/images/jungle_cat.jpg,Flock moving in coordinated pattern.,Farhan
OBS1630,Manis crassicaudata,Indian Pangolin,2025-05-03,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Noticed in canopy while birdwatching.,Aisha
OBS1631,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-14,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Frequent visitor to the area.,Bilal
OBS1632,Hystrix indica,Indian Crested Porcupine,2025-05-03,"Trail 2, Margalla Hills",/images/indian_crested_porcupine.jpg,Seen basking in sun near rocks.,Hina
OBS1633,Phoenicurus ochruros,Black Redstart,2025-05-01,Rawal Dam,/images/black_redstart.jpg,Flock moving in coordinated pattern.,Kashif
OBS1634,Alcedo atthis,Common Kingfisher,2025-05-08,Faisal Mosque,/images/common_kingfisher.jpg,Spotted during early morning hike.,Nida
OBS1635,Ceryle rudis,Pied Kingfisher,2025-05-07,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Rare sighting for this time of year.,Usman
OBS1636,Ceryle rudis,Pied Kingfisher,2025-05-06,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Heard distinctive call before visual.,Sana
OBS1637,Dendrocygna javanica,Lesser Whistling Duck,2025-05-09,Rawal Dam,/images/lesser_whistling_duck.jpg,Frequent visitor to the area.,Tariq
OBS1638,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-13,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed with juvenile(s) nearby.,Nadia
OBS1639,Axis axis,Chital Deer,2025-05-12,"Trail 3, Margalla Hills",/images/chital_deer.jpg,Seen basking in sun near rocks.,Zeeshan
OBS1640,Gyps bengalensis,White-rumped Vulture,2025-05-13,Islamabad University Forest Area,/images/white-rumped_vulture.jpg,Seen basking in sun near rocks.,Rabia
OBS1641,Aquila rapax,Tawny Eagle,2025-05-05,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Noticed in canopy while birdwatching.,Manahil
OBS1642,Ceryle rudis,Pied Kingfisher,2025-05-16,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Unusual behavior noted—possibly nesting.,Shitba
OBS1643,Psittacula krameri,Rose-ringed Parakeet,2025-05-14,"Trail 3, Margalla Hills",/images/rose-ringed_parakeet.jpg,Seen basking in sun near rocks.,Ali
OBS1644,Gyps bengalensis,White-rumped Vulture,2025-05-02,"Trail 2, Margalla Hills",/images/white-rumped_vulture.jpg,Heard distinctive call before visual.,Sara
OBS1645,Lutra lutra,Eurasian Otter,2025-05-04,Faisal Mosque,/images/eurasian_otter.jpg,Frequent visitor to the area.,Ahmed
OBS1646,Milvus migrans,Black Kite,2025-05-16,Rawal Lake,/images/black_kite.jpg,Heard distinctive call before visual.,Zainab
OBS1647,Hystrix indica,Indian Crested Porcupine,2025-05-16,Shakarparian Hills,/images/indian_crested_porcupine.jpg,Seen basking in sun near rocks.,Omar
OBS1648,Francolinus pondicerianus,Grey Francolin,2025-05-09,Islamabad University Forest Area,/images/grey_francolin.jpg,Unusual behavior noted—possibly nesting.,Fatima
OBS1649,Tragelaphus scriptus,Bushbuck,2025-05-05,"Trail 3, Margalla Hills",/images/bushbuck.jpg,Spotted during early morning hike.,Farhan
OBS1650,Psittacula krameri,Rose-ringed Parakeet,2025-05-02,Islamabad University Forest Area,/images/rose-ringed_parakeet.jpg,Unusual behavior noted—possibly nesting.,Aisha
OBS1651,Gyps bengalensis,White-rumped Vulture,2025-05-07,"Trail 3, Margalla Hills",/images/white-rumped_vulture.jpg,Heard distinctive call before visual.,Bilal
OBS1652,Phoenicurus ochruros,Black Redstart,2025-05-13,"Trail 4, Margalla Hills",/images/black_redstart.jpg,Flock moving in coordinated pattern.,Hina
OBS1653,Hystrix indica,Indian Crested Porcupine,2025-05-16,"Trail 1, Margalla Hills",/images/indian_crested_porcupine.jpg,Flock moving in coordinated pattern.,Kashif
OBS1654,Manis crassicaudata,Indian Pangolin,2025-05-06,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Flock moving in coordinated pattern.,Nida
OBS1655,Herpestes edwardsii,Indian Grey Mongoose,2025-05-10,"Trail 4, Margalla Hills",/images/indian_grey_mongoose.jpg,Flock moving in coordinated pattern.,Usman
OBS1656,Phoenicurus ochruros,Black Redstart,2025-05-06,Faisal Mosque,/images/black_redstart.jpg,Spotted during early morning hike.,Sana
OBS1657,Hirundo rustica,Barn Swallow,2025-05-15,Zoo vicinity,/images/barn_swallow.jpg,Seen basking in sun near rocks.,Tariq
OBS1658,Varanus bengalensis,Bengal Monitor,2025-05-16,Islamabad University Forest Area,/images/bengal_monitor.jpg,Flock moving in coordinated pattern.,Nadia
OBS1659,Gyps bengalensis,White-rumped Vulture,2025-05-16,Faisal Mosque,/images/white-rumped_vulture.jpg,Observed feeding near water source.,Zeeshan
OBS1660,Macaca mulatta,Rhesus Macaque,2025-05-04,Shah Allah Ditta Caves,/images/rhesus_macaque.jpg,Observed feeding near water source.,Rabia
OBS1661,Pavo cristatus,Indian Peafowl,2025-05-14,"Trail 4, Margalla Hills",/images/indian_peafowl.jpg,Flock moving in coordinated pattern.,Manahil
OBS1662,Manis crassicaudata,Indian Pangolin,2025-05-01,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Unusual behavior noted—possibly nesting.,Shitba
OBS1663,Macaca mulatta,Rhesus Macaque,2025-05-04,Islamabad University Forest Area,/images/rhesus_macaque.jpg,Observed with juvenile(s) nearby.,Ali
OBS1664,Aythya fuligula,Tufted Duck,2025-05-12,Daman-e-Koh,/images/tufted_duck.jpg,Seen basking in sun near rocks.,Sara
OBS1665,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-14,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Flock moving in coordinated pattern.,Ahmed
OBS1666,Hirundo rustica,Barn Swallow,2025-05-04,"Trail 4, Margalla Hills",/images/barn_swallow.jpg,Rare sighting for this time of year.,Zainab
OBS1667,Manis crassicaudata,Indian Pangolin,2025-05-12,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Heard distinctive call before visual.,Omar
OBS1668,Felis chaus,Jungle Cat,2025-05-12,Rawal Dam,/images/jungle_cat.jpg,Frequent visitor to the area.,Fatima
OBS1669,Hirundo rustica,Barn Swallow,2025-05-03,"Trail 2, Margalla Hills",/images/barn_swallow.jpg,Seen basking in sun near rocks.,Farhan
OBS1670,Tragelaphus scriptus,Bushbuck,2025-05-16,"Trail 1, Margalla Hills",/images/bushbuck.jpg,Rare sighting for this time of year.,Aisha
OBS1671,Manis crassicaudata,Indian Pangolin,2025-05-13,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Flock moving in coordinated pattern.,Bilal
OBS1672,Herpestes edwardsii,Indian Grey Mongoose,2025-05-15,"Trail 4, Margalla Hills",/images/indian_grey_mongoose.jpg,Heard distinctive call before visual.,Hina
OBS1673,Aquila rapax,Tawny Eagle,2025-05-11,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Frequent visitor to the area.,Kashif
OBS1674,Varanus bengalensis,Bengal Monitor,2025-05-10,Faisal Mosque,/images/bengal_monitor.jpg,Noticed in canopy while birdwatching.,Nida
OBS1675,Gyps bengalensis,White-rumped Vulture,2025-05-06,Islamabad University Forest Area,/images/white-rumped_vulture.jpg,Unusual behavior noted—possibly nesting.,Usman
OBS1676,Canis aureus,Golden Jackal,2025-05-01,"Trail 2, Margalla Hills",/images/golden_jackal.jpg,Unusual behavior noted—possibly nesting.,Sana
OBS1677,Aquila rapax,Tawny Eagle,2025-05-11,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Heard distinctive call before visual.,Tariq
OBS1678,Aythya fuligula,Tufted Duck,2025-05-01,"Trail 1, Margalla Hills",/images/tufted_duck.jpg,Heard distinctive call before visual.,Nadia
OBS1679,Lutra lutra,Eurasian Otter,2025-05-11,Daman-e-Koh,/images/eurasian_otter.jpg,Heard distinctive call before visual.,Zeeshan
OBS1680,Manis crassicaudata,Indian Pangolin,2025-05-11,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Spotted during early morning hike.,Rabia
OBS1681,Ceryle rudis,Pied Kingfisher,2025-05-01,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Frequent visitor to the area.,Manahil
OBS1682,Ovis vignei,Urial,2025-05-15,Rawal Lake,/images/urial.jpg,Heard distinctive call before visual.,Shitba
OBS1683,Canis aureus,Golden Jackal,2025-05-02,Saidpur Village,/images/golden_jackal.jpg,Observed feeding near water source.,Ali
OBS1684,Strix aluco,Tawny Owl,2025-05-07,Saidpur Village,/images/tawny_owl.jpg,Flock moving in coordinated pattern.,Sara
OBS1685,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-07,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Noticed in canopy while birdwatching.,Ahmed
OBS1686,Tragelaphus scriptus,Bushbuck,2025-05-06,Rawal Dam,/images/bushbuck.jpg,Seen basking in sun near rocks.,Zainab
OBS1687,Psittacula krameri,Rose-ringed Parakeet,2025-05-13,Shah Allah Ditta Caves,/images/rose-ringed_parakeet.jpg,Noticed in canopy while birdwatching.,Omar
OBS1688,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-04,Shah Allah Ditta Caves,/images/asian_palm_civet.jpg,Unusual behavior noted—possibly nesting.,Fatima
OBS1689,Aythya fuligula,Tufted Duck,2025-05-11,"Trail 1, Margalla Hills",/images/tufted_duck.jpg,Frequent visitor to the area.,Farhan
OBS1690,Canis aureus,Golden Jackal,2025-05-11,Faisal Mosque,/images/golden_jackal.jpg,Frequent visitor to the area.,Aisha
OBS1691,Herpestes edwardsii,Indian Grey Mongoose,2025-05-11,Rawal Lake,/images/indian_grey_mongoose.jpg,Flock moving in coordinated pattern.,Bilal
OBS1692,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-07,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Seen basking in sun near rocks.,Hina
OBS1693,Dendrocygna javanica,Lesser Whistling Duck,2025-05-04,Islamabad University Forest Area,/images/lesser_whistling_duck.jpg,Observed with juvenile(s) nearby.,Kashif
OBS1694,Hirundo rustica,Barn Swallow,2025-05-14,Zoo vicinity,/images/barn_swallow.jpg,Spotted during early morning hike.,Nida
OBS1695,Ovis vignei,Urial,2025-05-05,Pir Sohawa,/images/urial.jpg,Observed with juvenile(s) nearby.,Usman
OBS1696,Ovis vignei,Urial,2025-05-12,Saidpur Village,/images/urial.jpg,Observed feeding near water source.,Sana
OBS1697,Strix aluco,Tawny Owl,2025-05-04,Rawal Lake,/images/tawny_owl.jpg,Observed with juvenile(s) nearby.,Tariq
OBS1698,Herpestes edwardsii,Indian Grey Mongoose,2025-05-05,Zoo vicinity,/images/indian_grey_mongoose.jpg,Spotted during early morning hike.,Nadia
OBS1699,Francolinus pondicerianus,Grey Francolin,2025-05-13,Zoo vicinity,/images/grey_francolin.jpg,Observed with juvenile(s) nearby.,Zeeshan
OBS1700,Ovis vignei,Urial,2025-05-12,"Trail 2, Margalla Hills",/images/urial.jpg,Frequent visitor to the area.,Rabia
OBS1701,Herpestes edwardsii,Indian Grey Mongoose,2025-05-14,Saidpur Village,/images/indian_grey_mongoose.jpg,Observed with juvenile(s) nearby.,Manahil
OBS1702,Manis crassicaudata,Indian Pangolin,2025-05-05,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Seen basking in sun near rocks.,Shitba
OBS1703,Canis aureus,Golden Jackal,2025-05-16,Faisal Mosque,/images/golden_jackal.jpg,Rare sighting for this time of year.,Ali
OBS1704,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-14,Pir Sohawa,/images/asian_palm_civet.jpg,Unusual behavior noted—possibly nesting.,Sara
OBS1705,Psittacula krameri,Rose-ringed Parakeet,2025-05-12,"Trail 4, Margalla Hills",/images/rose-ringed_parakeet.jpg,Observed feeding near water source.,Ahmed
OBS1706,Aquila rapax,Tawny Eagle,2025-05-01,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Seen basking in sun near rocks.,Zainab
OBS1707,Panthera pardus,Common Leopard,2025-05-04,Shakarparian Hills,/images/common_leopard.jpg,Frequent visitor to the area.,Omar
OBS1708,Hirundo rustica,Barn Swallow,2025-05-13,"Trail 1, Margalla Hills",/images/barn_swallow.jpg,Frequent visitor to the area.,Fatima
OBS1709,Ovis vignei,Urial,2025-05-08,Shakarparian Hills,/images/urial.jpg,Flock moving in coordinated pattern.,Farhan
OBS1710,Aythya fuligula,Tufted Duck,2025-05-06,Islamabad University Forest Area,/images/tufted_duck.jpg,Frequent visitor to the area.,Aisha
OBS1711,Canis aureus,Golden Jackal,2025-05-02,Zoo vicinity,/images/golden_jackal.jpg,Flock moving in coordinated pattern.,Bilal
OBS1712,Gyps bengalensis,White-rumped Vulture,2025-05-08,Rawal Dam,/images/white-rumped_vulture.jpg,Noticed in canopy while birdwatching.,Hina
OBS1713,Lutra lutra,Eurasian Otter,2025-05-12,Shakarparian Hills,/images/eurasian_otter.jpg,Rare sighting for this time of year.,Kashif
OBS1714,Alcedo atthis,Common Kingfisher,2025-05-16,Shakarparian Hills,/images/common_kingfisher.jpg,Unusual behavior noted—possibly nesting.,Nida
OBS1715,Axis axis,Chital Deer,2025-05-01,Shah Allah Ditta Caves,/images/chital_deer.jpg,Heard distinctive call before visual.,Usman
OBS1716,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-09,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Spotted during early morning hike.,Sana
OBS1717,Felis chaus,Jungle Cat,2025-05-02,Pir Sohawa,/images/jungle_cat.jpg,Observed with juvenile(s) nearby.,Tariq
OBS1718,Herpestes edwardsii,Indian Grey Mongoose,2025-05-12,"Trail 3, Margalla Hills",/images/indian_grey_mongoose.jpg,Observed feeding near water source.,Nadia
OBS1719,Francolinus pondicerianus,Grey Francolin,2025-05-13,Rawal Dam,/images/grey_francolin.jpg,Noticed in canopy while birdwatching.,Zeeshan
OBS1720,Ovis vignei,Urial,2025-05-09,Daman-e-Koh,/images/urial.jpg,Unusual behavior noted—possibly nesting.,Rabia
OBS1721,Tragelaphus scriptus,Bushbuck,2025-05-02,"Trail 2, Margalla Hills",/images/bushbuck.jpg,Observed feeding near water source.,Manahil
OBS1722,Lutra lutra,Eurasian Otter,2025-05-10,Rawal Lake,/images/eurasian_otter.jpg,Seen basking in sun near rocks.,Shitba
OBS1723,Ceryle rudis,Pied Kingfisher,2025-05-05,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Heard distinctive call before visual.,Ali
OBS1724,Alcedo atthis,Common Kingfisher,2025-05-12,Shakarparian Hills,/images/common_kingfisher.jpg,Rare sighting for this time of year.,Sara
OBS1725,Manis crassicaudata,Indian Pangolin,2025-05-10,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Frequent visitor to the area.,Ahmed
OBS1726,Pavo cristatus,Indian Peafowl,2025-05-09,"Trail 3, Margalla Hills",/images/indian_peafowl.jpg,Spotted during early morning hike.,Zainab
OBS1727,Herpestes edwardsii,Indian Grey Mongoose,2025-05-12,Pir Sohawa,/images/indian_grey_mongoose.jpg,Noticed in canopy while birdwatching.,Omar
OBS1728,Phoenicurus ochruros,Black Redstart,2025-05-09,"Trail 4, Margalla Hills",/images/black_redstart.jpg,Frequent visitor to the area.,Fatima
OBS1729,Aythya fuligula,Tufted Duck,2025-05-05,"Trail 2, Margalla Hills",/images/tufted_duck.jpg,Observed with juvenile(s) nearby.,Farhan
OBS1730,Naja naja,Indian Cobra,2025-05-15,Shah Allah Ditta Caves,/images/indian_cobra.jpg,Seen basking in sun near rocks.,Aisha
OBS1731,Pavo cristatus,Indian Peafowl,2025-05-12,"Trail 4, Margalla Hills",/images/indian_peafowl.jpg,Heard distinctive call before visual.,Bilal
OBS1732,Francolinus pondicerianus,Grey Francolin,2025-05-08,"Trail 4, Margalla Hills",/images/grey_francolin.jpg,Flock moving in coordinated pattern.,Hina
OBS1733,Canis aureus,Golden Jackal,2025-05-05,Shakarparian Hills,/images/golden_jackal.jpg,Unusual behavior noted—possibly nesting.,Kashif
OBS1734,Canis aureus,Golden Jackal,2025-05-03,Zoo vicinity,/images/golden_jackal.jpg,Noticed in canopy while birdwatching.,Nida
OBS1735,Tragelaphus scriptus,Bushbuck,2025-05-13,"Trail 4, Margalla Hills",/images/bushbuck.jpg,Heard distinctive call before visual.,Usman
OBS1736,Columba livia,Rock Pigeon,2025-05-10,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Heard distinctive call before visual.,Sana
OBS1737,Columba livia,Rock Pigeon,2025-05-16,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Unusual behavior noted—possibly nesting.,Tariq
OBS1738,Alcedo atthis,Common Kingfisher,2025-05-04,"Trail 4, Margalla Hills",/images/common_kingfisher.jpg,Spotted during early morning hike.,Nadia
OBS1739,Varanus bengalensis,Bengal Monitor,2025-05-02,"Trail 3, Margalla Hills",/images/bengal_monitor.jpg,Noticed in canopy while birdwatching.,Zeeshan
OBS1740,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-05,"Trail 3, Margalla Hills",/images/asian_palm_civet.jpg,Flock moving in coordinated pattern.,Rabia
