observation_id,species_name,common_name,date_observed,location,image_url,notes
OBS1764,Gyps bengalensis,White-rumped Vulture,2025-05-14,Faisal Mosque,/images/white-rumped_vulture.jpg,Seen basking in sun near rocks.
OBS1765,Lutra lutra,Eurasian Otter,2025-05-12,"Trail 3, Margalla Hills",/images/eurasian_otter.jpg,Flock moving in coordinated pattern.
OBS1766,Aquila rapax,Tawny Eagle,2025-05-08,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Observed with juvenile(s) nearby.
OBS1767,Psittacula krameri,Rose-ringed Parakeet,2025-05-03,Shah Allah Ditta Caves,/images/rose-ringed_parakeet.jpg,Heard distinctive call before visual.
OBS1768,Herpestes edwardsii,Indian Grey Mongoose,2025-05-11,"Trail 2, Margalla Hills",/images/indian_grey_mongoose.jpg,Heard distinctive call before visual.
OBS1769,Varanus bengalensis,Bengal Monitor,2025-05-01,Faisal Mosque,/images/bengal_monitor.jpg,Heard distinctive call before visual.
OBS1770,Francolinus pondicerianus,Grey Francolin,2025-05-02,Islamabad University Forest Area,/images/grey_francolin.jpg,Heard distinctive call before visual.
OBS1771,Aythya fuligula,Tufted Duck,2025-05-05,"Trail 3, Margalla Hills",/images/tufted_duck.jpg,Heard distinctive call before visual.
OBS1772,Buceros bicornis,Great Hornbill,2025-05-07,Shakarparian Hills,/images/great_hornbill.jpg,Observed with juvenile(s) nearby.
OBS1773,Axis axis,Chital Deer,2025-05-16,Faisal Mosque,/images/chital_deer.jpg,Frequent visitor to the area.
OBS1774,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-06,"Trail 4, Margalla Hills",/images/asian_palm_civet.jpg,Spotted during early morning hike.
OBS1775,Herpestes edwardsii,Indian Grey Mongoose,2025-05-14,"Trail 4, Margalla Hills",/images/indian_grey_mongoose.jpg,Spotted during early morning hike.
OBS1776,Pavo cristatus,Indian Peafowl,2025-05-09,Faisal Mosque,/images/indian_peafowl.jpg,Noticed in canopy while birdwatching.
OBS1777,Felis chaus,Jungle Cat,2025-05-08,Zoo vicinity,/images/jungle_cat.jpg,Flock moving in coordinated pattern.
OBS1778,Milvus migrans,Black Kite,2025-05-13,Pir Sohawa,/images/black_kite.jpg,Noticed in canopy while birdwatching.
OBS1779,Ceryle rudis,Pied Kingfisher,2025-05-10,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Noticed in canopy while birdwatching.
OBS1780,Hystrix indica,Indian Crested Porcupine,2025-05-07,Faisal Mosque,/images/indian_crested_porcupine.jpg,Seen basking in sun near rocks.
OBS1781,Buceros bicornis,Great Hornbill,2025-05-06,Faisal Mosque,/images/great_hornbill.jpg,Rare sighting for this time of year.
OBS1782,Hirundo rustica,Barn Swallow,2025-05-14,Shah Allah Ditta Caves,/images/barn_swallow.jpg,Noticed in canopy while birdwatching.
OBS1783,Manis crassicaudata,Indian Pangolin,2025-05-05,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Flock moving in coordinated pattern.
OBS1784,Francolinus pondicerianus,Grey Francolin,2025-05-05,"Trail 1, Margalla Hills",/images/grey_francolin.jpg,Noticed in canopy while birdwatching.
OBS1785,Psittacula krameri,Rose-ringed Parakeet,2025-05-05,Saidpur Village,/images/rose-ringed_parakeet.jpg,Seen basking in sun near rocks.
OBS1786,Hystrix indica,Indian Crested Porcupine,2025-05-06,Faisal Mosque,/images/indian_crested_porcupine.jpg,Seen basking in sun near rocks.
OBS1787,Panthera pardus,Common Leopard,2025-05-03,Shakarparian Hills,/images/common_leopard.jpg,Flock moving in coordinated pattern.
OBS1788,Ceryle rudis,Pied Kingfisher,2025-05-13,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Unusual behavior noted—possibly nesting.
OBS1789,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-09,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Rare sighting for this time of year.
OBS1790,Milvus migrans,Black Kite,2025-05-05,Faisal Mosque,/images/black_kite.jpg,Observed with juvenile(s) nearby.
OBS1791,Manis crassicaudata,Indian Pangolin,2025-05-12,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Rare sighting for this time of year.
OBS1792,Herpestes edwardsii,Indian Grey Mongoose,2025-05-07,Shakarparian Hills,/images/indian_grey_mongoose.jpg,Flock moving in coordinated pattern.
OBS1793,Manis crassicaudata,Indian Pangolin,2025-05-11,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Observed with juvenile(s) nearby.
OBS1794,Hystrix indica,Indian Crested Porcupine,2025-05-05,Rawal Lake,/images/indian_crested_porcupine.jpg,Heard distinctive call before visual.
OBS1795,Hirundo rustica,Barn Swallow,2025-05-09,Pir Sohawa,/images/barn_swallow.jpg,Observed feeding near water source.
OBS1796,Manis crassicaudata,Indian Pangolin,2025-05-01,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Noticed in canopy while birdwatching.
OBS1797,Manis crassicaudata,Indian Pangolin,2025-05-15,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Heard distinctive call before visual.
OBS1798,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-04,Rawal Dam,/images/asian_palm_civet.jpg,Flock moving in coordinated pattern.
OBS1799,Canis aureus,Golden Jackal,2025-05-01,Islamabad University Forest Area,/images/golden_jackal.jpg,Frequent visitor to the area.
OBS1800,Columba livia,Rock Pigeon,2025-05-05,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Unusual behavior noted—possibly nesting.
OBS1801,Aythya fuligula,Tufted Duck,2025-05-02,"Trail 3, Margalla Hills",/images/tufted_duck.jpg,Observed with juvenile(s) nearby.
OBS1802,Aquila rapax,Tawny Eagle,2025-05-14,"Trail 3, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Flock moving in coordinated pattern.
OBS1803,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-08,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Flock moving in coordinated pattern.
OBS1804,Dendrocygna javanica,Lesser Whistling Duck,2025-05-08,"Trail 2, Margalla Hills",/images/lesser_whistling_duck.jpg,Heard distinctive call before visual.
OBS1805,Panthera pardus,Common Leopard,2025-05-15,Rawal Dam,/images/common_leopard.jpg,Frequent visitor to the area.
OBS1806,Manis crassicaudata,Indian Pangolin,2025-05-12,"Trail 3, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Spotted during early morning hike.
OBS1807,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-09,"Trail 1, Margalla Hills",/images/asian_palm_civet.jpg,Rare sighting for this time of year.
OBS1808,Axis axis,Chital Deer,2025-05-05,Daman-e-Koh,/images/chital_deer.jpg,Unusual behavior noted—possibly nesting.
OBS1809,Felis chaus,Jungle Cat,2025-05-16,"Trail 3, Margalla Hills",/images/jungle_cat.jpg,Spotted during early morning hike.
OBS1810,Buceros bicornis,Great Hornbill,2025-05-11,Islamabad University Forest Area,/images/great_hornbill.jpg,Unusual behavior noted—possibly nesting.
OBS1811,Panthera pardus,Common Leopard,2025-05-07,Shah Allah Ditta Caves,/images/common_leopard.jpg,Seen basking in sun near rocks.
OBS1812,Aquila rapax,Tawny Eagle,2025-05-04,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Frequent visitor to the area.
OBS1813,Manis crassicaudata,Indian Pangolin,2025-05-11,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Seen basking in sun near rocks.
OBS1814,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-08,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Rare sighting for this time of year.
OBS1815,Canis aureus,Golden Jackal,2025-05-04,Islamabad University Forest Area,/images/golden_jackal.jpg,Observed with juvenile(s) nearby.
OBS1816,Manis crassicaudata,Indian Pangolin,2025-05-06,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Flock moving in coordinated pattern.
OBS1817,Ovis vignei,Urial,2025-05-02,Rawal Dam,/images/urial.jpg,Observed feeding near water source.
OBS1818,Herpestes edwardsii,Indian Grey Mongoose,2025-05-09,Shah Allah Ditta Caves,/images/indian_grey_mongoose.jpg,Observed with juvenile(s) nearby.
OBS1819,Canis aureus,Golden Jackal,2025-05-14,Faisal Mosque,/images/golden_jackal.jpg,Unusual behavior noted—possibly nesting.
OBS1820,Phoenicurus ochruros,Black Redstart,2025-05-09,"Trail 3, Margalla Hills",/images/black_redstart.jpg,Rare sighting for this time of year.
OBS1821,Lutra lutra,Eurasian Otter,2025-05-15,Rawal Dam,/images/eurasian_otter.jpg,Spotted during early morning hike.
OBS1822,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-02,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Unusual behavior noted—possibly nesting.
OBS1823,Buceros bicornis,Great Hornbill,2025-05-08,Shah Allah Ditta Caves,/images/great_hornbill.jpg,Unusual behavior noted—possibly nesting.
OBS1824,Phoenicurus ochruros,Black Redstart,2025-05-05,Shakarparian Hills,/images/black_redstart.jpg,Seen basking in sun near rocks.
OBS1825,Manis crassicaudata,Indian Pangolin,2025-05-09,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Observed feeding near water source.
OBS1826,Milvus migrans,Black Kite,2025-05-13,Shakarparian Hills,/images/black_kite.jpg,Observed feeding near water source.
OBS1827,Tragelaphus scriptus,Bushbuck,2025-05-06,Saidpur Village,/images/bushbuck.jpg,Observed feeding near water source.
OBS1828,Panthera pardus,Common Leopard,2025-05-06,Rawal Dam,/images/common_leopard.jpg,Flock moving in coordinated pattern.
OBS1829,Felis chaus,Jungle Cat,2025-05-02,Zoo vicinity,/images/jungle_cat.jpg,Seen basking in sun near rocks.
OBS1830,Dendrocygna javanica,Lesser Whistling Duck,2025-05-09,Pir Sohawa,/images/lesser_whistling_duck.jpg,Flock moving in coordinated pattern.
OBS1831,Felis chaus,Jungle Cat,2025-05-15,Rawal Dam,/images/jungle_cat.jpg,Flock moving in coordinated pattern.
OBS1832,Gyps bengalensis,White-rumped Vulture,2025-05-05,Shah Allah Ditta Caves,/images/white-rumped_vulture.jpg,Frequent visitor to the area.
OBS1833,Francolinus pondicerianus,Grey Francolin,2025-05-01,"Trail 1, Margalla Hills",/images/grey_francolin.jpg,Observed with juvenile(s) nearby.
OBS1834,Gyps bengalensis,White-rumped Vulture,2025-05-12,Faisal Mosque,/images/white-rumped_vulture.jpg,Observed with juvenile(s) nearby.
OBS1835,Strix aluco,Tawny Owl,2025-05-11,Islamabad University Forest Area,/images/tawny_owl.jpg,Heard distinctive call before visual.
OBS1836,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-13,Shakarparian Hills,/images/asian_palm_civet.jpg,Flock moving in coordinated pattern.
OBS1837,Axis axis,Chital Deer,2025-05-07,Zoo vicinity,/images/chital_deer.jpg,Observed with juvenile(s) nearby.
OBS1838,Varanus bengalensis,Bengal Monitor,2025-05-07,Shakarparian Hills,/images/bengal_monitor.jpg,Seen basking in sun near rocks.
OBS1839,Pavo cristatus,Indian Peafowl,2025-05-12,Saidpur Village,/images/indian_peafowl.jpg,Seen basking in sun near rocks.
OBS1840,Ceryle rudis,Pied Kingfisher,2025-05-13,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Observed feeding near water source.
OBS1841,Dendrocygna javanica,Lesser Whistling Duck,2025-05-02,Shah Allah Ditta Caves,/images/lesser_whistling_duck.jpg,Observed feeding near water source.
OBS1842,Varanus bengalensis,Bengal Monitor,2025-05-12,"Trail 1, Margalla Hills",/images/bengal_monitor.jpg,Noticed in canopy while birdwatching.
OBS1843,Manis crassicaudata,Indian Pangolin,2025-05-16,"Trail 3, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Observed with juvenile(s) nearby.
OBS1844,Naja naja,Indian Cobra,2025-05-15,Zoo vicinity,/images/indian_cobra.jpg,Flock moving in coordinated pattern.
OBS1845,Axis axis,Chital Deer,2025-05-02,Pir Sohawa,/images/chital_deer.jpg,Heard distinctive call before visual.
OBS1846,Milvus migrans,Black Kite,2025-05-14,"Trail 4, Margalla Hills",/images/black_kite.jpg,Rare sighting for this time of year.
OBS1847,Buceros bicornis,Great Hornbill,2025-05-14,Saidpur Village,/images/great_hornbill.jpg,Unusual behavior noted—possibly nesting.
OBS1848,Dendrocygna javanica,Lesser Whistling Duck,2025-05-16,"Trail 1, Margalla Hills",/images/lesser_whistling_duck.jpg,Noticed in canopy while birdwatching.
OBS1849,Macaca mulatta,Rhesus Macaque,2025-05-12,Shah Allah Ditta Caves,/images/rhesus_macaque.jpg,Observed feeding near water source.
OBS1850,Buceros bicornis,Great Hornbill,2025-05-02,"Trail 2, Margalla Hills",/images/great_hornbill.jpg,Unusual behavior noted—possibly nesting.
OBS1851,Hirundo rustica,Barn Swallow,2025-05-14,Pir Sohawa,/images/barn_swallow.jpg,Rare sighting for this time of year.
OBS1852,Aquila rapax,Tawny Eagle,2025-05-04,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Heard distinctive call before visual.
OBS1853,Tragelaphus scriptus,Bushbuck,2025-05-01,Daman-e-Koh,/images/bushbuck.jpg,Frequent visitor to the area.
OBS1854,Columba livia,Rock Pigeon,2025-05-10,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Rare sighting for this time of year.
OBS1855,Alcedo atthis,Common Kingfisher,2025-05-14,Zoo vicinity,/images/common_kingfisher.jpg,Seen basking in sun near rocks.
OBS1856,Phoenicurus ochruros,Black Redstart,2025-05-16,"Trail 2, Margalla Hills",/images/black_redstart.jpg,Observed with juvenile(s) nearby.
OBS1857,Lutra lutra,Eurasian Otter,2025-05-03,Zoo vicinity,/images/eurasian_otter.jpg,Flock moving in coordinated pattern.
OBS1858,Macaca mulatta,Rhesus Macaque,2025-05-10,Islamabad University Forest Area,/images/rhesus_macaque.jpg,Rare sighting for this time of year.
OBS1859,Aquila rapax,Tawny Eagle,2025-05-08,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Seen basking in sun near rocks.
OBS1860,Manis crassicaudata,Indian Pangolin,2025-05-13,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Seen basking in sun near rocks.
OBS1861,Ceryle rudis,Pied Kingfisher,2025-05-07,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Spotted during early morning hike.
OBS1862,Tragelaphus scriptus,Bushbuck,2025-05-06,"Trail 4, Margalla Hills",/images/bushbuck.jpg,Frequent visitor to the area.
OBS1863,Felis chaus,Jungle Cat,2025-05-16,"Trail 2, Margalla Hills",/images/jungle_cat.jpg,Spotted during early morning hike.
OBS1864,Ceryle rudis,Pied Kingfisher,2025-05-14,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Unusual behavior noted—possibly nesting.
OBS1865,Columba livia,Rock Pigeon,2025-05-16,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Flock moving in coordinated pattern.
OBS1866,Columba livia,Rock Pigeon,2025-05-04,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Unusual behavior noted—possibly nesting.
OBS1867,Herpestes edwardsii,Indian Grey Mongoose,2025-05-13,"Trail 1, Margalla Hills",/images/indian_grey_mongoose.jpg,Observed feeding near water source.
OBS1868,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-10,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed with juvenile(s) nearby.
OBS1869,Varanus bengalensis,Bengal Monitor,2025-05-16,Zoo vicinity,/images/bengal_monitor.jpg,Flock moving in coordinated pattern.
OBS1870,Pavo cristatus,Indian Peafowl,2025-05-15,Shakarparian Hills,/images/indian_peafowl.jpg,Heard distinctive call before visual.
OBS1871,Naja naja,Indian Cobra,2025-05-13,"Trail 4, Margalla Hills",/images/indian_cobra.jpg,Spotted during early morning hike.
OBS1872,Milvus migrans,Black Kite,2025-05-04,"Trail 1, Margalla Hills",/images/black_kite.jpg,Seen basking in sun near rocks.
OBS1873,Herpestes edwardsii,Indian Grey Mongoose,2025-05-13,Faisal Mosque,/images/indian_grey_mongoose.jpg,Rare sighting for this time of year.
OBS1874,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-09,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Heard distinctive call before visual.
OBS1875,Francolinus pondicerianus,Grey Francolin,2025-05-01,Saidpur Village,/images/grey_francolin.jpg,Rare sighting for this time of year.
OBS1876,Hirundo rustica,Barn Swallow,2025-05-10,Shah Allah Ditta Caves,/images/barn_swallow.jpg,Unusual behavior noted—possibly nesting.
OBS1877,Dendrocygna javanica,Lesser Whistling Duck,2025-05-05,"Trail 1, Margalla Hills",/images/lesser_whistling_duck.jpg,Noticed in canopy while birdwatching.
OBS1878,Columba livia,Rock Pigeon,2025-05-04,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Heard distinctive call before visual.
OBS1879,Herpestes edwardsii,Indian Grey Mongoose,2025-05-10,Shah Allah Ditta Caves,/images/indian_grey_mongoose.jpg,Seen basking in sun near rocks.
OBS1880,Axis axis,Chital Deer,2025-05-04,"Trail 4, Margalla Hills",/images/chital_deer.jpg,Flock moving in coordinated pattern.
OBS1881,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-01,Shah Allah Ditta Caves,/images/asian_palm_civet.jpg,Heard distinctive call before visual.
OBS1882,Varanus bengalensis,Bengal Monitor,2025-05-07,Islamabad University Forest Area,/images/bengal_monitor.jpg,Observed with juvenile(s) nearby.
OBS1883,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-05,Zoo vicinity,/images/asian_palm_civet.jpg,Frequent visitor to the area.
OBS1884,Varanus bengalensis,Bengal Monitor,2025-05-04,"Trail 3, Margalla Hills",/images/bengal_monitor.jpg,Heard distinctive call before visual.
OBS1885,Naja naja,Indian Cobra,2025-05-08,Pir Sohawa,/images/indian_cobra.jpg,Seen basking in sun near rocks.
OBS1886,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-12,Shah Allah Ditta Caves,/images/asian_palm_civet.jpg,Observed with juvenile(s) nearby.
OBS1887,Gyps bengalensis,White-rumped Vulture,2025-05-06,"Trail 4, Margalla Hills",/images/white-rumped_vulture.jpg,Spotted during early morning hike.
